1.0,1.0102925300598145,1.0425831079483032,0.8942487835884094,0.38962650299072266,-0.18795777050331974,4.086354732513428
2.0,0.9922764301300049,0.9901796579360962,1.035088062286377,0.41001617908477783,-0.5298287193424267,2.190871000289917
3.0,1.0191128253936768,1.0184645652770996,0.9248450994491577,0.3090889056523641,1.0721926618106892,6.3776774406433105
4.0,1.0173592567443848,1.0104339122772217,0.9444137811660767,0.3208114107449849,-0.14022636362900398,1.0694515705108643
5.0,1.0596585273742676,0.9720742106437683,0.9365346431732178,0.2672983606656392,-0.5653699465522029,2.998612880706787
6.0,1.0699217319488525,0.9836962223052979,0.8927647471427917,0.223112424214681,-0.10899377953663247,3.2331290245056152
7.0,1.141397476196289,0.9639140963554382,0.7893776297569275,0.3719267050425212,-0.3560972377708951,4.969709396362305
8.0,1.0378856658935547,0.969863772392273,0.9845011830329895,0.20096745093663534,0.9969558036159833,9.629387855529785
10.0,1.2053614854812622,0.867176353931427,0.8549247980117798,0.4739914337793986,0.22536366387211837,0.8383870720863342
11.0,0.9512007832527161,1.094053864479065,0.9094908833503723,0.29061200221379596,0.0013011525127346601,7.279677391052246
12.0,1.1796982288360596,0.7848937511444092,1.0708162784576416,0.5450147787729899,-0.14523298755210456,0.2474193423986435
13.0,0.9571700692176819,1.0242573022842407,1.0371453762054443,0.30602484941482544,-0.6901866124341396,1.7539032697677612
14.0,1.0303261280059814,1.0084116458892822,0.9225247502326965,0.3174985647201538,0.39211142676085586,3.8833224773406982
15.0,1.2417986392974854,0.8312581181526184,0.8538863658905029,0.51859184106191,0.31718205199531724,2.492032289505005
16.0,0.9006261825561523,1.117431640625,0.963884711265564,0.8644810517628988,0.4082497773345626,1.2873226404190063
17.0,1.095548391342163,0.9462436437606812,0.9164158701896667,0.2948087255160014,0.5693441201560452,4.964709281921387
18.0,1.0221772193908691,1.0048571825027466,0.9459311962127686,0.25940054655075073,0.30156761973649493,5.0341291427612305
19.0,1.0370163917541504,0.963884174823761,0.998199462890625,0.17595402399698892,-0.10329334341145846,4.5942583084106445
20.0,1.0943613052368164,0.9843873977661133,0.8425027132034302,0.340859055519104,-0.1464587945072977,3.545870780944824
21.0,0.983258843421936,0.9457916617393494,1.1418983936309814,0.47322511672973633,-0.6673017794536056,1.2430644035339355
22.0,1.034281611442566,0.9729887843132019,0.985459566116333,0.2067782481511434,-0.6959164309407089,2.985677480697632
24.0,1.086226224899292,0.9486600756645203,0.9302262663841248,0.32968173424402875,0.7250432777094096,2.29677414894104
25.0,1.0708976984024048,0.9510520696640015,0.9561007022857666,0.2728333870569865,0.4858829092460244,9.38951587677002
26.0,0.8660585880279541,1.095543384552002,1.0767958164215088,1.9430939356486003,0.47778790309296637,2.5339033603668213
27.0,0.9961526393890381,0.9885356426239014,1.0306239128112793,0.31828733285268146,-0.1755190684895367,1.0422903299331665
28.0,0.857758104801178,1.1294609308242798,1.0255622863769531,1.619505246480306,0.10085025790076863,2.2967419624328613
29.0,0.999330461025238,1.0079092979431152,0.9855207800865173,0.2912878791491191,-0.9482306675595702,0.9441936016082764
30.0,1.0700668096542358,0.9743285179138184,0.9112090468406677,0.3327098290125529,-0.34328289947551327,2.366000175476074
32.0,1.076555609703064,0.9698060750961304,0.9072765707969666,0.19098416964213052,0.06187178391372328,5.387613296508789
33.0,1.1154866218566895,0.9228402376174927,0.9233461618423462,0.5092391967773438,0.5250283344646802,4.803161144256592
35.0,0.9635832905769348,0.9404248595237732,1.1919840574264526,0.5503756205240885,-0.028705587954988676,5.055063724517822
36.0,1.0177221298217773,0.9713872671127319,1.0217809677124023,0.6601836284001669,0.3946827753470874,2.493257999420166
37.0,1.0538173913955688,0.958377480506897,0.9756097197532654,1.3303016026814778,0.08234611657275348,0.07283871620893478
38.0,0.9326950311660767,1.0293976068496704,1.0758147239685059,0.20310354232788086,-0.635345158537377,1.6503870487213135
39.0,1.132145881652832,0.9332448244094849,0.8692182302474976,0.3355019887288411,0.5999972439708863,1.565677523612976
40.0,0.9781144261360168,1.0199812650680542,1.003808856010437,0.29709144433339435,-0.25244716027465675,3.4419031143188477
41.0,1.0518500804901123,0.9783760905265808,0.9395477771759033,0.24206344286600748,-0.5692461720113444,7.661612510681152
42.0,1.055907964706421,0.967087984085083,0.9540084600448608,0.24645467599232992,-0.016440119779450812,6.405677318572998
43.0,1.0181331634521484,1.0120799541473389,0.9395740032196045,0.370908260345459,0.2789405238300091,2.2924516201019287
44.0,1.0799648761749268,0.999795138835907,0.8404804468154907,0.37698233127593994,0.2829556511740625,2.343419313430786
45.0,1.0233795642852783,0.9802510142326355,0.9927380681037903,0.1615925927956899,0.5506879275217078,3.2967417240142822
47.0,0.8596193194389343,1.0792512893676758,1.1222580671310425,0.4563397566477458,0.37804648378708805,2.7603225708007812
48.0,1.0042616128921509,1.0492830276489258,0.8929108381271362,0.277970810731252,0.21109139723725256,2.084354877471924
49.0,1.077991247177124,0.9407427906990051,0.9625322818756104,0.319882611433665,0.9217058998219159,1.98945152759552
50.0,1.0150723457336426,0.9868857264518738,0.9960837364196777,0.3337740898132324,0.2451562106270413,22.390966415405273
51.0,1.0282959938049316,1.0059881210327148,0.9314316511154175,0.3261072238286336,-0.5968920234859472,5.1654839515686035
